페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
2,2894,,경남 교육청 노트북 들고와서 봐라,배터리 조루이긴 한데 딱 좋노 이기,"명갤러(211.251) 2025.04.07 17:08:28
스크랩 조회 222 추천 1 댓글 1",1,222,2025.04.07 17:08:28,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2894&page=2
2,2893,,[인증] 내란선동 전한길 CIA 신고,- dc official App,"ㅇㅇ(223.39) 2025.04.07 17:08:14
스크랩 조회 248 추천 4 댓글 1",4,248,2025.04.07 17:08:14,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2893&page=2
2,2889,,누군지 말 안하겠는데,"디시에 이름 올라온 거 가지고 왤케 머라잪
- dc official App","자폐(211.235) 2025.04.07 16:55:18
스크랩 조회 277 추천 0 댓글 1",0,277,2025.04.07 16:55:18,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2889&page=2
2,2888,,도서관 3층에 쌤들 돌아다니냐,- dc official App,"ㅇㅇ(106.101) 2025.04.07 10:28:57
스크랩 조회 196 추천 0 댓글 1",0,196,2025.04.07 10:28:57,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2888&page=2
2,2885,,반갑습니다 명신고 학생회 손영준입니다,- dc official App,"sonyeongjun45 2025.04.05 16:54:51
스크랩 조회 603 추천 14 댓글 5",14,603,2025.04.05 16:54:51,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2885&page=2
3,2882,,한 번도 경험하지 못한 나라 운영이 궁금한 명갤러면 개추 ㅋㅋ,야이 씨발년아,"명갤러(106.101) 2025.04.04 16:49:30
스크랩 조회 170 추천 1 댓글 1",1,170,2025.04.04 16:49:30,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2882&page=3
3,2877,,지1 전교1등 내가 먹어야겠노,지구에 병신들 밖에 없노 ㅋㅋ,"명갤러(182.31) 2025.03.31 17:57:03
스크랩 조회 252 추천 3 댓글 2",3,252,2025.03.31 17:57:03,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2877&page=3
3,2873,,하이,"명문 대아고 <<< 명신고
- dc official App","카즈사남친 2025.03.04 12:50:06
스크랩 조회 140 추천 3 댓글 1",3,140,2025.03.04 12:50:06,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2873&page=3
3,2872,,09 예비 고1인데,헬스장 이용 가능함?,"명갤러(58.232) 2025.03.01 00:33:08
스크랩 조회 222 추천 0 댓글 4",0,222,2025.03.01 00:33:08,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2872&page=3
3,2870,,반배정 언제 나오냐,- dc official App,"ㅇㅇ(106.101) 2025.02.20 18:32:58
스크랩 조회 113 추천 1 댓글 1",1,113,2025.02.20 18:32:58,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2870&page=3
3,2869,,물리 어렵나,내신 어떰,"명갤러(172.225) 2025.02.13 18:19:54
스크랩 조회 119 추천 0 댓글 2",0,119,2025.02.13 18:19:54,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2869&page=3
3,2868,,명신고등학교 재학생 및 졸업생 일동은,반대한민국세력을 척결하고 자유대한민국을 지지합니다,"명신대장박준현(124.153) 2025.02.11 22:31:55
스크랩 조회 304 추천 1 댓글 5",1,304,2025.02.11 22:31:55,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2868&page=3
3,2867,,졸업 축하한다ㅋㅋ,- dc official App,"ㅇㅇ(106.101) 2025.02.08 00:35:01
스크랩 조회 86 추천 2 댓글 0",2,86,2025.02.08 00:35:01,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2867&page=3
3,2866,,우리 명덕신민정신으로 학교다니는 명갤러들아 설 잘지내,- dc official App,"ㅇㅇ(115.143) 2025.01.30 00:45:31
스크랩 조회 122 추천 3 댓글 0",3,122,2025.01.30 00:45:31,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2866&page=3
3,2865,,우리 병신고에도 가붕이 많냐,- dc official App,"ㅇㅇ(115.143) 2025.01.22 00:01:44
스크랩 조회 167 추천 2 댓글 2",2,167,2025.01.22 00:01:44,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2865&page=3
3,2864,,슬픔을 강요하는 감성에 젖은 대한민국 꼬라지,ㅋㅋㅋㅋ 걍 얼탱이가 없노,"ㅇㅇ 2024.12.30 01:34:23
스크랩 조회 179 추천 4 댓글 1",4,179,2024.12.30 01:34:23,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2864&page=3
3,2863,,병신고 축제 꼬라지,"개그치 노잼이노
- dc official App","ㅇㅇ 2024.12.19 17:18:21
스크랩 조회 315 추천 2 댓글 5",2,315,2024.12.19 17:18:21,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2863&page=3
3,2861,,이 병신새끼는 의자 부신게 뭔 자랑이라고 처 나대노 ㅋㅋㅋㅋ,참고로 난 LG트윈스 팬임 ㅇㅇ,"명갤러(106.101) 2024.12.09 12:44:27
스크랩 조회 525 추천 12 댓글 5",12,525,2024.12.09 12:44:27,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2861&page=3
3,2860,,2학년 박준* ㄹㅇ 호감인데 ㅋㅋㅋㅋ,"이유가 없음 그냥 호감임


참고로 나는 극우북좌파임","명갤러(223.39) 2024.12.09 12:44:19
스크랩 조회 269 추천 0 댓글 1",0,269,2024.12.09 12:44:19,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2860&page=3
3,2858,,2-6 김현해 ㄹㅇ ㅈ같으면 개추 ㅋㅋㅋㅋ,"참고로 나는 후타, 로리,자지 성애자임 ㅇㅇ","명갤러(211.251) 2024.12.09 12:32:22
스크랩 조회 247 추천 1 댓글 2",1,247,2024.12.09 12:32:22,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2858&page=3
3,2857,,형님들 명신고 휴대폰되나요?,휴대폰되나요?,"ㅇㅇ(211.63) 2024.12.08 03:52:46
스크랩 조회 175 추천 0 댓글 2",0,175,2024.12.08 03:52:46,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2857&page=3
3,2856,,내일 패딩입어야 되노?,아흥,"명갤러(124.153) 2024.11.08 21:51:03
스크랩 조회 96 추천 0 댓글 1",0,96,2024.11.08 21:51:03,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2856&page=3
3,2855,,"요즘 1학년에 토토, 노무현, 담배 3가지가 가장 유행임ㅋㅋ",이기 딱,"명갤러(115.143) 2024.10.22 23:10:16
스크랩 조회 256 추천 3 댓글 2",3,256,2024.10.22 23:10:16,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2855&page=3
3,2854,,내일 학교가야하는거 싫노,꼬우면 1학년쪽에 쉬어람으로 온나,"명갤러(106.101) 2024.10.06 22:48:32
스크랩 조회 99 추천 1 댓글 1",1,99,2024.10.06 22:48:32,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2854&page=3
3,2853,,여기 진주 명신고냐 게이들아,??,"명갤러(115.143) 2024.08.28 08:00:17
스크랩 조회 313 추천 1 댓글 1",1,313,2024.08.28 08:00:17,https://gall.dcinside.com/mgallery/board/view/?id=myungshin&no=2853&page=3
