제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
급식 맛 자체는 좋다 생각함,,"근데 메뉴를 가끔 함바집에서나 줄 법한 걸 줘서
맛의 방향 자체가 잘못된거지
맛있는 메뉴면 ㅍㅅㅌㅊ된다고 본다.","ㅇㅇ(61.77) 2022.07.01 13:36:04
조회 114 추천 1 댓글 2",추천 1,조회 114,2022.07.01 13:36:04,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=186&page=2,0.018246818333864212,0.009375790134072304,0.011248711496591568,0.0152968131005764,0.010813022032380104,0.008727292530238628,0.01462541799992323,0.008329209871590137,0.039703384041786194,0.926449179649353,0.007936864160001278
오전에 번개 크게 친거,,들었으면 개추,"ㅇㅇ(61.77) 2022.06.30 14:10:13
조회 54 추천 2 댓글 1",추천 2,조회 54,2022.06.30 14:10:13,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=185&page=2,0.05379875749349594,0.059617798775434494,0.00553817069157958,0.004925952292978764,0.010723665356636047,0.0071428571827709675,0.004416289273649454,0.011713962070643902,0.2676195204257965,0.2343219816684723,0.004361876752227545
우연이 내게오나봐~ 꽃향기가 보여 ~,,"드디어 저희 3학년 1반에도 봄이왔나봅니다.
공부밖에모르던 저의 학우가 사랑을 시작한것같습니다.
여러분 비록 이름은 못밝히지만 응원해주세요..!","ㅇㅇ(61.77) 2022.06.20 16:23:21
조회 240 추천 7 댓글 6",추천 7,조회 240,2022.06.20 16:23:21,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=184&page=2,0.01740976981818676,0.010581215843558311,0.014471045695245266,0.017674190923571587,0.01141409296542406,0.00904605258256197,0.018953140825033188,0.008595134131610394,0.0332501158118248,0.9360520243644714,0.00880349986255169
산 밀어버리고싶네,,"새새끼들 존나시끄럽고 벌레 존나들어오고
존나 뭔생각으로 이딴데에 학교를지은거지","ㅇㅇ(61.77) 2022.06.16 08:23:47
조회 74 추천 1 댓글 1",추천 1,조회 74,2022.06.16 08:23:47,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=183&page=2,0.005924297962337732,0.011493295431137085,0.08411052823066711,0.17733563482761383,0.018321843817830086,0.009817852638661861,0.024282915517687798,0.052005182951688766,0.3598186671733856,0.014705905690789223,0.008390226401388645
6모 3일남았네,,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

좆 댓 따 !","ㅇㅇ(14.4) 2022.06.06 23:09:02
조회 39 추천 3 댓글 0",추천 3,조회 39,2022.06.06 23:09:02,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=182&page=2,0.027151813730597496,0.03979744762182236,0.022277314215898514,0.010373932309448719,0.009403256699442863,0.006737282034009695,0.007024974562227726,0.029392294585704803,0.8871507048606873,0.0362137146294117,0.007549219764769077
그냥여기한국공학대갤러리하자,,다같이 한국공대로 가자~~~,"ㅇㅇ(221.150) 2022.05.11 00:35:29
조회 183 추천 1 댓글 1",추천 1,조회 183,2022.05.11 00:35:29,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=181&page=2,0.016978032886981964,0.010821418836712837,0.010064570233225822,0.022530797868967056,0.011217014864087105,0.007974735461175442,0.01635052263736725,0.008440401405096054,0.038677774369716644,0.9341511130332947,0.008358757942914963
아직 있노,,여기도 오랫만이네 이x찬은 아직도 있노,"ㅇㅇ(221.141) 2022.05.10 14:29:04
조회 54 추천 0 댓글 1",추천 0,조회 54,2022.05.10 14:29:04,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=180&page=2,0.011343089863657951,0.004467078018933535,0.006405290216207504,0.010190635919570923,0.007721434347331524,0.01039400789886713,0.008193778805434704,0.01069202832877636,0.29305773973464966,0.6378097534179688,0.005244191735982895
이 시발,,매점열어 나쁜넘들아ㅏㅏㅏ요즘급식에바야ㅏㅏㅏ고3내내 못쓰는게어딧어ㅓㅓㅓㅓㅓ,"ㅇㅇ(1.241) 2022.04.26 18:50:39
조회 125 추천 0 댓글 1",추천 0,조회 125,2022.04.26 18:50:39,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=179&page=2,0.010343260131776333,0.00534794433042407,0.009120021015405655,0.00903740432113409,0.009843709878623486,0.006496398709714413,0.009336335584521294,0.00832072738558054,0.15962828695774078,0.8108616471290588,0.005914825014770031
여긴 의왕백운고갤러리입니다,,파딱은 재수중임요ㅇㅇ,"ㅇㅇ(221.150) 2022.04.18 00:06:39
조회 220 추천 0 댓글 1",추천 0,조회 220,2022.04.18 00:06:39,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=178&page=2,0.06942443549633026,0.061241522431373596,0.022682074457406998,0.004820873960852623,0.16716071963310242,0.0053314766846597195,0.005607618950307369,0.023221176117658615,0.14154742658138275,0.2271592766046524,0.009314856491982937
공부 좆같다,,"아니 왜째서 고1때 내신을 6등급대로 던져버린 것입니까 과거의 나?

4등급대 까지밖에 복구를 못한 등신입니다.

문송합니다.

고1, 2는 갤끄고 시험공부해라... 나처럼 되지말아줘...","ㅇㅇ(61.77) 2022.04.07 08:38:50
조회 142 추천 0 댓글 1",추천 0,조회 142,2022.04.07 08:38:50,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=176&page=2,0.015928417444229126,0.011633262038230896,0.009139039553701878,0.007146607618778944,0.005463223904371262,0.004992797505110502,0.006249728612601757,0.01427705492824316,0.343122661113739,0.6287733316421509,0.005415528081357479
본인 프로미스나인 빠는 백붕이면 개추 ㅋㅋ,,개추 감쟈합니다,"ㅇㅇ(14.4) 2022.03.30 00:43:05
조회 60 추천 0 댓글 1",추천 0,조회 60,2022.03.30 00:43:05,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=175&page=2,0.02718222886323929,0.05542772263288498,0.008378769271075726,0.008565758354961872,0.007604044862091541,0.009162516333162785,0.006308581214398146,0.0067507363855838776,0.09882031381130219,0.6340717077255249,0.005125559400767088
고3게이 손,,"문과만 받는다.
엄근진","ㅇㅇ(1.241) 2022.03.18 23:28:32
조회 78 추천 0 댓글 1",추천 0,조회 78,2022.03.18 23:28:32,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=174&page=2,0.01778084598481655,0.011005247943103313,0.011977599002420902,0.020103532820940018,0.013403323478996754,0.010238168761134148,0.017332112416625023,0.009957992471754551,0.029700282961130142,0.9392418265342712,0.009208112955093384
재학생이 809명인데,,글젠이 이거밖에 안됨?,"찰팡 2022.03.17 23:18:11
조회 142 추천 2 댓글 1",추천 2,조회 142,2022.03.17 23:18:11,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=173&page=2,0.01663578487932682,0.010306733660399914,0.026080699637532234,0.01759522221982479,0.01193076279014349,0.008841958828270435,0.01676260493695736,0.008431913331151009,0.03222506865859032,0.931019127368927,0.00946305226534605
디시인사이드 이렇게하는거맞나..?,,안녕하세요 !!,"이찬영(221.143) 2022.03.17 23:14:33
조회 146 추천 2 댓글 2",추천 2,조회 146,2022.03.17 23:14:33,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=172&page=2,0.016938025131821632,0.01118168979883194,0.012615852057933807,0.01916300691664219,0.014028910547494888,0.01066342182457447,0.01943444088101387,0.008819546550512314,0.03341381624341011,0.9459919333457947,0.01019817590713501
오늘 급식 맛있었으면 개추ㅋㅋㅋ,,"움냠냠쩦짶
- dc official App","ㅇㅇ(175.116) 2022.03.17 23:13:18
조회 153 추천 1 댓글 5",추천 1,조회 153,2022.03.17 23:13:18,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=171&page=2,0.012288950383663177,0.006637366954237223,0.008600372821092606,0.01328854076564312,0.0066031888127326965,0.005467080511152744,0.009335865266621113,0.009163018316030502,0.1442064791917801,0.8323834538459778,0.005831454414874315
개같이 멸망했네,,ㅋㅋㅋㅋㅋㅋㅋㅋ,"찰팡 2022.03.17 23:10:01
조회 37 추천 1 댓글 0",추천 1,조회 37,2022.03.17 23:10:01,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=170&page=2,0.01606389321386814,0.010488552041351795,0.012390021234750748,0.016471272334456444,0.013649937696754932,0.009998701512813568,0.01711868681013584,0.008906352333724499,0.03848429396748543,0.9413192868232727,0.009484557434916496
속보-수능포기,,"일주일만에 깨달음
그냥 수시로 경기도 저 어디 대학하나 넣고 놀아야지","ㅇㅇ(1.241) 2022.03.13 15:39:55
조회 36 추천 0 댓글 0",추천 0,조회 36,2022.03.13 15:39:55,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=169&page=2,0.0177078265696764,0.005402071867138147,0.009793628007173538,0.016200220212340355,0.012390819378197193,0.3317035138607025,0.017176387831568718,0.054423656314611435,0.08074145764112473,0.36140409111976624,0.008483417332172394
이번에 대학 들어가는데,,"안녕 얘들아 이번에 컴공과 입학하는 찐따인데 공부 겸 어플좀 만들어봤어 시간내서 한번씩 좀 해봐주겠니..

미안해..ㅠ

https://play.google.com/store/apps/details?id=kim.dae1212.imagegame0216","익명(77.111) 2022.03.02 00:23:59
조회 62 추천 0 댓글 1",추천 0,조회 62,2022.03.02 00:23:59,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=168&page=2,0.010348174721002579,0.00456671416759491,0.01097059715539217,0.03406089171767235,0.00773682352155447,0.005023544654250145,0.006546927150338888,0.017278730869293213,0.2606446444988251,0.5551313161849976,0.006514186505228281
이이잉ㅇ 기몰잉,,ㅇㄹㄴㅇㄹ,"악질아이피14.4 2022.02.28 02:12:51
조회 33 추천 0 댓글 0",추천 0,조회 33,2022.02.28 02:12:51,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=167&page=2,0.01997910626232624,0.0088649932295084,0.009676625952124596,0.015496437437832355,0.011332949623465538,0.008476830087602139,0.013764970004558563,0.008020703680813313,0.04427303001284599,0.9263421297073364,0.00783505942672491
백운고 게이들한테만 주식정보준다,,"한일단조, 빅텍 풀매수박아라 게이들아 ㅇㅇ","건전하고공정한시민 2022.02.27 22:57:02
조회 113 추천 0 댓글 1",추천 0,조회 113,2022.02.27 22:57:02,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=166&page=2,0.019703654572367668,0.009482009336352348,0.02433045022189617,0.022621698677539825,0.008397283032536507,0.006281282752752304,0.01276590395718813,0.0070343175902962685,0.04563586413860321,0.9051400423049927,0.008321438916027546
속보))) 보닌 재수확정,,"4디시콘 보기
1종보통 장내기능시험 재수 확정","닉네임뭐하노 2022.02.19 11:32:24
조회 85 추천 1 댓글 2",추천 1,조회 85,2022.02.19 11:32:24,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=165&page=2,0.03128228709101677,0.018701892346143723,0.020440686494112015,0.005942939314991236,0.00502169830724597,0.004485121462494135,0.005116173066198826,0.014968091621994972,0.15431281924247742,0.7075880765914917,0.0056271739304065704
누누이 말씀드리지만 이곳은 국내잇올갤러리입니다.,,,"닉네임뭐하노 2022.02.15 20:54:26
조회 54 추천 0 댓글 0",추천 0,조회 54,2022.02.15 20:54:26,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=164&page=2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
망갤 테스트,,예아 망갤 되었으면 여기 갤은 광양백운고가 가져간다,"ㅇㅇ(218.233) 2022.02.13 06:01:27
조회 79 추천 2 댓글 0",추천 2,조회 79,2022.02.13 06:01:27,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=163&page=2,0.022414201870560646,0.010133577510714531,0.008243645541369915,0.01614759862422943,0.008951989002525806,0.010247339494526386,0.009596576914191246,0.008715597912669182,0.04300745204091072,0.8978975415229797,0.006798502989113331
응 코스피 2700선 무너져도 상관없어ㅋㅋ,,사실 그렇지않아 시발,"ㅇㅇ(175.116) 2022.01.29 03:21:09
조회 50 추천 0 댓글 1",추천 0,조회 50,2022.01.29 03:21:09,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=162&page=2,0.019874636083841324,0.013754656538367271,0.014695138670504093,0.015119291841983795,0.011946916580200195,0.013188285753130913,0.014262051321566105,0.033908285200595856,0.9162892699241638,0.04034695774316788,0.008710034191608429
잇붕이 이X찬은 잇올안간다고 놀지말고 공부하기를 바람,,ㅇ,"ㅇㅇ(175.116) 2022.01.28 22:35:46
조회 105 추천 0 댓글 1",추천 0,조회 105,2022.01.28 22:35:46,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=161&page=2,0.018850790336728096,0.011037461459636688,0.012619136832654476,0.01994955912232399,0.014095226302742958,0.010468464344739914,0.018832579255104065,0.009365822188556194,0.03137337043881416,0.9443227648735046,0.010108663700520992
예비고3인 나,,"1월 순공부시간 10시간 내외
좆 됐 다!!","ㅇㅇ(1.241) 2022.01.24 14:27:09
조회 75 추천 0 댓글 3",추천 0,조회 75,2022.01.24 14:27:09,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=160&page=2,0.020566077902913094,0.02462262660264969,0.015424263663589954,0.01939188688993454,0.009859129786491394,0.009744226932525635,0.010014676488935947,0.034785348922014236,0.921295166015625,0.04551190882921219,0.008732138201594353
재수 잇붕이 이X찬 게이야 열심히해라,,,"닉네임뭐하노 2022.01.23 20:31:07
조회 68 추천 0 댓글 4",추천 0,조회 68,2022.01.23 20:31:07,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=159&page=2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
잇붕이집가는중ㅠㅠ,,너네는재수안할거같지,"익명의김x규 2022.01.22 20:58:03
조회 74 추천 0 댓글 2",추천 0,조회 74,2022.01.22 20:58:03,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=158&page=2,0.009592399932444096,0.007161540444940329,0.008758720941841602,0.00923429150134325,0.006278472952544689,0.005414128769189119,0.008229214698076248,0.010660957545042038,0.4635211229324341,0.5524823665618896,0.005350679159164429
여기 뭐하는 곳이노?,,"씨발ㅋㅋㅋㅋ
- dc official App","%0%0 2022.01.07 01:14:22
조회 94 추천 0 댓글 1",추천 0,조회 94,2022.01.07 01:14:22,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=157&page=2,0.020425453782081604,0.01500233355909586,0.015429801307618618,0.014835265465080738,0.008099647238850594,0.009170190431177616,0.013672851026058197,0.02773798629641533,0.9056589603424072,0.04642270505428314,0.007607456296682358
형님들 졸업 ㅊㅊ,,이젠 씨발 제가 고3이네요 씨발씨발,"ㅇㅇ(1.241) 2022.01.03 19:26:41
조회 73 추천 0 댓글 2",추천 0,조회 73,2022.01.03 19:26:41,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=156&page=2,0.025070831179618835,0.014867552556097507,0.01902703382074833,0.014328023418784142,0.010467229411005974,0.011960039846599102,0.015586478635668755,0.030858810991048813,0.906136155128479,0.02775903232395649,0.007998752407729626
백붕이잇올등록하고왓어ㅠㅠㅠㅠㅠㅠㅠ,,나엔수생이다,"익명의김x규 2022.01.02 11:03:22
조회 54 추천 0 댓글 0",추천 0,조회 54,2022.01.02 11:03:22,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=155&page=2,0.016335614025592804,0.010224562138319016,0.013691325671970844,0.017512772232294083,0.014055179432034492,0.011186983436346054,0.01845535822212696,0.00886719673871994,0.033164702355861664,0.9416969418525696,0.009492912329733372
XX교 게이야,,게이야,"ㅇㅇ(118.235) 2021.11.29 08:38:23
조회 146 추천 5 댓글 4",추천 5,조회 146,2021.11.29 08:38:23,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=153&page=2,0.017635397613048553,0.011477346532046795,0.023727117106318474,0.017026903107762337,0.013431224040687084,0.009828111156821251,0.019106771796941757,0.008908482268452644,0.031342193484306335,0.9415839314460754,0.010493808425962925
나(오늘부터04)현역으로대학감,,03아님이제 ㅇㅇ,"익명의김x규 2021.11.26 08:37:16
조회 116 추천 0 댓글 3",추천 0,조회 116,2021.11.26 08:37:16,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=152&page=2,0.01654118113219738,0.010623814538121223,0.012423550710082054,0.017838910222053528,0.01382945105433464,0.010609880089759827,0.017076998949050903,0.008968616835772991,0.03327985480427742,0.9399498701095581,0.009442366659641266
김x규 게이야 어디갔노…,,수능 잘봤노?,"ㅇㅇ(14.4) 2021.11.24 18:34:05
조회 80 추천 0 댓글 1",추천 0,조회 80,2021.11.24 18:34:05,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=151&page=2,0.014938762411475182,0.009634088724851608,0.009244002401828766,0.011869087815284729,0.012138710357248783,0.008972255513072014,0.013856088742613792,0.00915151834487915,0.0476950965821743,0.9215674996376038,0.00781804509460926
형님들 누님들 수능 화이팅입니다!,,"전날에는 푹 주무시고

꼭 좋은 결과 있기를 바랍니다!","ㅇㅇ(1.241) 2021.11.17 08:36:16
조회 57 추천 0 댓글 5",추천 0,조회 57,2021.11.17 08:36:16,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=150&page=2,0.013998320326209068,0.00922588724642992,0.010887221433222294,0.01352173276245594,0.013660882599651814,0.008811763487756252,0.015009975992143154,0.007969391532242298,0.04841000586748123,0.9289391040802002,0.00833344180136919
갤닉 ㅇㅇ(61.77),,내친구.,"ㅇㅇ(106.255) 2021.11.05 17:51:41
조회 53 추천 0 댓글 0",추천 0,조회 53,2021.11.05 17:51:41,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=149&page=2,0.016559023410081863,0.010490596294403076,0.011765046045184135,0.020175108686089516,0.013839262537658215,0.010307332500815392,0.018149686977267265,0.009091383777558804,0.03196646273136139,0.9416729211807251,0.009497566148638725
드가자,,https://krunker.io/?game=SEO:q4wmt,"ㅇㅇ(61.77) 2021.10.29 13:48:15
조회 35 추천 0 댓글 0",추천 0,조회 35,2021.10.29 13:48:15,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=148&page=2,0.014751612208783627,0.007919817231595516,0.012032276950776577,0.016147220507264137,0.010632865130901337,0.0074925534427165985,0.01267219614237547,0.008531652390956879,0.04948260635137558,0.9181361794471741,0.007604775484651327
개쓰레기버러지인생,,수면시간6시간,"익명의김x규 2021.10.26 08:01:32
조회 89 추천 1 댓글 6",추천 1,조회 89,2021.10.26 08:01:32,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=147&page=2,0.018512770533561707,0.010345821268856525,0.01230097096413374,0.0183184202760458,0.013897665776312351,0.009558825753629208,0.01714744046330452,0.009318962693214417,0.03408322483301163,0.9414682388305664,0.009509707801043987
요!,,커여운 호노삐 보고가 유찬아,"ㅇㅇ(223.38) 2021.10.24 05:05:28
조회 80 추천 5 댓글 1",추천 5,조회 80,2021.10.24 05:05:28,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=146&page=2,0.018217850476503372,0.010659689083695412,0.011048028245568275,0.02043970674276352,0.013085444457828999,0.00869580078870058,0.015284168533980846,0.008093075826764107,0.03479788079857826,0.935797929763794,0.008445159532129765
내일점심추천좀요ㅇㅇ?,,네,"익명의김x규 2021.10.23 00:33:16
조회 60 추천 0 댓글 3",추천 0,조회 60,2021.10.23 00:33:16,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=145&page=2,0.01709587499499321,0.011025809682905674,0.012766187079250813,0.01895168237388134,0.013483774848282337,0.009514600038528442,0.017748504877090454,0.009025933220982552,0.034722700715065,0.9419898390769958,0.009805353358387947
나변x섭인데,,이유찬솔직히좆같다죽이고싶음,"유동변x섭(8.37) 2021.10.22 23:36:20
조회 137 추천 1 댓글 4",추천 1,조회 137,2021.10.22 23:36:20,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=144&page=2,0.034693848341703415,0.02655315212905407,0.016118451952934265,0.012358569540083408,0.007573617156594992,0.009823991917073727,0.009698830544948578,0.046109482645988464,0.8990533947944641,0.028244102373719215,0.00731040770187974
↓무지개반사,,걍 ㅋㅋ,"백운고 이x찬(61.77) 2021.10.21 16:10:04
조회 42 추천 0 댓글 0",추천 0,조회 42,2021.10.21 16:10:04,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=143&page=2,0.016011731699109077,0.009336459450423717,0.011329077184200287,0.014845038764178753,0.01239980198442936,0.008586260490119457,0.015391247346997261,0.00886139553040266,0.04447261244058609,0.932964026927948,0.008465608581900597
ㄴ변x섭임,,ㅇ,"ㅇㅇ(61.77) 2021.10.20 14:16:09
조회 57 추천 0 댓글 1",추천 0,조회 57,2021.10.20 14:16:09,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=142&page=2,0.018850790336728096,0.011037461459636688,0.012619136832654476,0.01994955912232399,0.014095226302742958,0.010468464344739914,0.018832579255104065,0.009365822188556194,0.03137337043881416,0.9443227648735046,0.010108663700520992
치타는 웃고있다.,,"이사진 보면 뭐가 느껴지나?빠르다고 하는 경주견이라고 해봐야
야생의 치타에게는 고작개일뿐이다.

몇초 늦게 출발하더라도
우월한차이로 따돌릴수 있는 아예 종자가 다른놈이다.

[나]는 현재 치타처럼
고고하게 관망하고 있을뿐이다.
다른 수험생들이 아무리 날뛰어봐야
치타앞의 경주견일뿐 ..
결국 수석은 내가 될게 뻔하다.


나는 밸런스를 위해..
대한민국 수능 발전을 위해..
잠시 쉬어주는것일뿐..

이제 출발한다
수능의 치타 내가..
다른 경주견들은 직감적으로 긴장하기 시작했다...


D-395","닉네임뭐하노 2021.10.18 14:11:44
조회 60 추천 1 댓글 0",추천 1,조회 60,2021.10.18 14:11:44,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=141&page=2,0.00899337138980627,0.019225994125008583,0.008112962357699871,0.05130308121442795,0.006645687855780125,0.04220225661993027,0.014668148010969162,0.016841843724250793,0.08440811932086945,0.40479791164398193,0.006220817565917969
슬슬+1을확정지어보실까나,,큭큭,"익명의김x규 2021.10.17 10:31:32
조회 60 추천 1 댓글 1",추천 1,조회 60,2021.10.17 10:31:32,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=140&page=2,0.015406046994030476,0.009742524474859238,0.012540632858872414,0.016744019463658333,0.012258924543857574,0.008475475944578648,0.01557184662669897,0.008841360919177532,0.04220408573746681,0.935323178768158,0.008731048554182053
30일정도 남은시점,,걍 奀됬단 생각밖에 안든다,"ㅇㅇ(175.116) 2021.10.17 01:49:24
조회 48 추천 0 댓글 2",추천 0,조회 48,2021.10.17 01:49:24,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=139&page=3,0.01156676560640335,0.00580735644325614,0.007919562049210072,0.008069697767496109,0.008468370884656906,0.005589527077972889,0.008450952358543873,0.00837363675236702,0.2381163388490677,0.7517104744911194,0.00532518420368433
영어점수 ㅗㅜㅑ,,29점 애미가 뒤졌노 씨2팔 wwww,"광양(218.233) 2021.10.16 03:59:39
조회 62 추천 0 댓글 2",추천 0,조회 62,2021.10.16 03:59:39,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=138&page=3,0.024049675092101097,0.02244775928556919,0.01465724129229784,0.01049470528960228,0.015881018713116646,0.011709022335708141,0.011700401082634926,0.031153522431850433,0.917513370513916,0.033285196870565414,0.00885358452796936
졸립군,,자보실까나,"익명의김x규 2021.10.15 08:33:59
조회 50 추천 0 댓글 4",추천 0,조회 50,2021.10.15 08:33:59,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=137&page=3,0.01776806265115738,0.01155980583280325,0.01118143554776907,0.01112198643386364,0.009959769435226917,0.006972163449972868,0.013026539236307144,0.007824020460247993,0.0549314022064209,0.919174313545227,0.007518921047449112
병언가는중,,힝구,"익명의김x규 2021.10.13 13:54:55
조회 37 추천 0 댓글 0",추천 0,조회 37,2021.10.13 13:54:55,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=136&page=3,0.01754033751785755,0.011340861208736897,0.012492163106799126,0.019611423835158348,0.014554696157574654,0.011983693577349186,0.0186647716909647,0.009399696253240108,0.029788898304104805,0.9443687200546265,0.010058953426778316
shangus,,"살아있다.
- dc official App","어둠의 이x찬(61.77) 2021.10.13 12:42:38
조회 55 추천 0 댓글 1",추천 0,조회 55,2021.10.13 12:42:38,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=135&page=3,0.013485006988048553,0.008493932895362377,0.009711255319416523,0.01669413223862648,0.009022163227200508,0.007711503189057112,0.014050950296223164,0.008135071955621243,0.05277775228023529,0.9132592082023621,0.007023827638477087
이비에스만점마무리를풀어라.,,오직연계만이살길이다수특수완을,"익명의김x규 2021.10.11 00:51:14
조회 40 추천 0 댓글 0",추천 0,조회 40,2021.10.11 00:51:14,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=134&page=3,0.014447927474975586,0.009419497102499008,0.012203268706798553,0.015103552490472794,0.010855271480977535,0.008874793536961079,0.01671879179775715,0.007989143952727318,0.04168836027383804,0.9252063035964966,0.007691559381783009
"한양대,오직한양대",,에리카,"익명의김x규 2021.10.11 00:50:39
조회 67 추천 0 댓글 0",추천 0,조회 67,2021.10.11 00:50:39,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=133&page=3,0.014796087518334389,0.009207295253872871,0.009994450025260448,0.02210012637078762,0.012221590615808964,0.008992395363748074,0.01681237854063511,0.00826341100037098,0.03693259134888649,0.9320736527442932,0.008347232826054096
나김x규39일전에롤을즐기는남자,,,"익명의김x규 2021.10.11 00:49:42
조회 31 추천 0 댓글 0",추천 0,조회 31,2021.10.11 00:49:42,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=132&page=3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
여기 갤은 이제 원맨갤이노,,wwwwww,"광양(117.111) 2021.10.07 03:21:16
조회 65 추천 0 댓글 1",추천 0,조회 65,2021.10.07 03:21:16,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=131&page=3,0.011119579896330833,0.00755109591409564,0.008063452318310738,0.012832021340727806,0.00977909192442894,0.0075089107267558575,0.011614728718996048,0.008030422031879425,0.07834108173847198,0.8888505697250366,0.00668288255110383
꽃이 지고서야 봄인줄 알았읍니다.,,"광양 게이들 다 내신공부하러감?
안보이노ㅜㅜ","닉네임뭐하노 2021.10.06 23:24:49
조회 50 추천 0 댓글 2",추천 0,조회 50,2021.10.06 23:24:49,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=130&page=3,0.029653916135430336,0.010793367400765419,0.906996488571167,0.03623846173286438,0.0199683029204607,0.04855598881840706,0.03828130662441254,0.060712117701768875,0.03404749929904938,0.1459508091211319,0.023176992312073708
