제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
기계과 현주소 ㅋㅋ,,"어캐 야자 탑클래스반에 기계과 출신이 한마리도 안보이노ㅋ
인재가 그렇게 없냐 ㅋㅋ","삼갤러(118.235) 2025.03.13 17:30:25
조회 199 추천 3 댓글 2",추천 3,조회 199,2025.03.13 17:30:25,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=440&page=1,0.02389814890921116,0.012082568369805813,0.011947181075811386,0.009158845990896225,0.007021027617156506,0.014292127452790737,0.009788311086595058,0.1369525045156479,0.395966112613678,0.17815466225147247,0.006732678506523371
전기과 명조 비틱했다. ㅋ,,앙 기모찌 ㅋ,"ㅇㅇ(58.78) 2025.02.02 02:50:17
조회 281 추천 0 댓글 5",추천 0,조회 281,2025.02.02 02:50:17,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=437&page=1,0.019722873345017433,0.011378061026334763,0.009933318011462688,0.01665414310991764,0.010657166130840778,0.008782537654042244,0.013225721195340157,0.0077338917180895805,0.03839925304055214,0.9254589676856995,0.007489156909286976
3일 비상계엄인데 3일만 휴교하자,,- dc official App,"ㅇㅇ 2024.12.03 23:24:08
조회 218 추천 1 댓글 2",추천 1,조회 218,2024.12.03 23:24:08,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=434&page=1,0.012841418385505676,0.007844464853405952,0.009920693002641201,0.017234547063708305,0.00868525542318821,0.00734416488558054,0.01353029627352953,0.00821048952639103,0.05770694836974144,0.9080140590667725,0.006885179318487644
기계과 현실수준 어떳노,,댓글 ㄱ,"ㅇㅇ(106.101) 2024.11.12 16:41:29
조회 250 추천 1 댓글 0",추천 1,조회 250,2024.11.12 16:41:29,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=433&page=1,0.015869656577706337,0.008762974292039871,0.010749352164566517,0.014948491007089615,0.012789049185812473,0.009424116462469101,0.015281019732356071,0.008748112246394157,0.042021822184324265,0.930138885974884,0.008292241021990776
삼일고 갈까,,삼일고 갈까하는 중3인데 삼일고 진짜 좋나요,"ㅇㅇ(39.123) 2024.10.16 22:51:45
조회 357 추천 0 댓글 1",추천 0,조회 357,2024.10.16 22:51:45,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=431&page=1,0.015988945960998535,0.01084647886455059,0.011550873517990112,0.017157642170786858,0.014171160757541656,0.01190492045134306,0.01731102727353573,0.008838077075779438,0.03289812430739403,0.9386199712753296,0.009157673455774784
여기 포함하여 다른학교 갤러리들까지 분탕치는 김명준이라는 애는 사칭임,,예전에 여기를 포함하여 다른학교 갤러리들까지 분탕일으키고 이상한 글 올리면서 삭제하고 튀었던 사람중에 김명준이라는 이름이 가끔 보이던데 진짜 김명준이라는 사람이 한 짓이 아니라 사칭이 한 짓입니다. 실제로 김명준이라는 사람은 디시를 하는 사람이 아닙니다. 김명준이라는 이름으로 된 글과 댓글들은 전부 사칭입니다.,"삼갤러(118.235) 2024.08.31 14:24:55
조회 267 추천 1 댓글 1",추천 1,조회 267,2024.08.31 14:24:55,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=429&page=1,0.011069487780332565,0.00711997551843524,0.0076040481217205524,0.013051201589405537,0.006769190076738596,0.00665714405477047,0.01023599598556757,0.01537796389311552,0.17893943190574646,0.7607413530349731,0.005563829559832811
팔 안저리게 자는법,,"책상에서 잘때마다 팔저려 뒤질것같아서 학교 존나 때리고 싶은데 팔 안자리게 자는법 있냐.
- dc official App","삼갤러(218.155) 2024.08.28 02:37:23
조회 308 추천 1 댓글 0",추천 1,조회 308,2024.08.28 02:37:23,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=428&page=1,0.01674332097172737,0.011021015234291553,0.012176880612969398,0.009854810312390327,0.00935924518853426,0.008540304377675056,0.009061971679329872,0.024418393149971962,0.8725831508636475,0.10923903435468674,0.006689799018204212
이 씹새기들은,,방학 때 쳐부르고 밥도 안 주네,"삼갤러(106.240) 2024.08.12 09:39:03
조회 358 추천 4 댓글 0",추천 4,조회 358,2024.08.12 09:39:03,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=426&page=1,0.015154186636209488,0.005471814423799515,0.007230435963720083,0.010629825294017792,0.010231499560177326,0.0067288633435964584,0.010778688825666904,0.008417795412242413,0.09267241507768631,0.860174298286438,0.005707850214093924
삼일고에 걸레있음,,"3학년 재학하는애들중에 걸레있음 맨날 보니까
삼일상고 도서실있는 벤치에서 서성이던데
궁금하면 한번씩 보셈 ㅋ","삼갤러(121.137) 2024.07.11 21:29:54
조회 1024 추천 2 댓글 0",추천 2,조회 1024,2024.07.11 21:29:54,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=423&page=1,0.0372832790017128,0.02273431047797203,0.03232426568865776,0.005390789359807968,0.017469340935349464,0.020859377458691597,0.02410074509680271,0.2486019730567932,0.5209125876426697,0.04128758981823921,0.009601491503417492
김동수 개좆같으면 개추,,일단 나부터 ㅋㅋ,"삼갤러(106.101) 2024.07.08 13:45:17
조회 589 추천 16 댓글 1",추천 16,조회 589,2024.07.08 13:45:17,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=421&page=1,0.015822988003492355,0.010284689255058765,0.01190395001322031,0.016392719000577927,0.014186043292284012,0.009833374060690403,0.015767473727464676,0.008226634934544563,0.040612876415252686,0.9385908842086792,0.009004390798509121
